x	y	xdot	ydot	theta	thetadot	cl	cr
1.060554885864257812e+01	1.767859840393066406e+01	1.445023059844970703e+00	-8.907230377197265625e+00	-2.417105585336685181e-01	-9.865330904722213745e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.063067245483398438e+01	1.753103446960449219e+01	1.507426142692565918e+00	-8.853813171386718750e+00	-2.430702298879623413e-01	-8.157929778099060059e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.065684986114501953e+01	1.738442993164062500e+01	1.570628643035888672e+00	-8.796312332153320312e+00	-2.441461980342864990e-01	-6.455752253532409668e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.068409061431884766e+01	1.723884582519531250e+01	1.634467244148254395e+00	-8.735017776489257812e+00	-2.449400573968887329e-01	-4.763484373688697815e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.071240329742431641e+01	1.709434318542480469e+01	1.698781967163085938e+00	-8.670206069946289062e+00	-2.454542666673660278e-01	-3.085361979901790619e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.074179363250732422e+01	1.695097351074218750e+01	1.763416647911071777e+00	-8.602134704589843750e+00	-2.456918209791183472e-01	-1.425237581133842468e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.077226352691650391e+01	1.680879020690917969e+01	1.828219413757324219e+00	-8.531052589416503906e+00	-2.456562370061874390e-01	2.133989240974187851e-03	0.000000000000000000e+00	0.000000000000000000e+00
1.080381393432617188e+01	1.666783714294433594e+01	1.893043994903564453e+00	-8.457195281982421875e+00	-2.453515976667404175e-01	1.827455312013626099e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.083644294738769531e+01	1.652815818786621094e+01	1.957748413085937500e+00	-8.380785942077636719e+00	-2.447825521230697632e-01	3.414056822657585144e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.087014579772949219e+01	1.638979148864746094e+01	2.022197008132934570e+00	-8.302039146423339844e+00	-2.439540624618530273e-01	4.970750212669372559e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.090491676330566406e+01	1.625277137756347656e+01	2.086258172988891602e+00	-8.221155166625976562e+00	-2.428714781999588013e-01	6.495360285043716431e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.094074726104736328e+01	1.611713218688964844e+01	2.149807929992675781e+00	-8.138326644897460938e+00	-2.415405511856079102e-01	7.985959202051162720e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.097762584686279297e+01	1.598290348052978516e+01	2.212728023529052734e+00	-8.053738594055175781e+00	-2.399670630693435669e-01	9.440878778696060181e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.101554107666015625e+01	1.585011100769042969e+01	2.274904727935791016e+00	-7.967566013336181641e+00	-2.381572872400283813e-01	1.085867136716842651e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.105447864532470703e+01	1.571877765655517578e+01	2.336231946945190430e+00	-7.879975318908691406e+00	-2.361176460981369019e-01	1.223811134696006775e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.109442234039306641e+01	1.558892440795898438e+01	2.396609067916870117e+00	-7.791124820709228516e+00	-2.338546067476272583e-01	1.357819288969039917e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.113535499572753906e+01	1.546057033538818359e+01	2.455941438674926758e+00	-7.701164722442626953e+00	-2.313750386238098145e-01	1.487807333469390869e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.117725753784179688e+01	1.533373069763183594e+01	2.514140129089355469e+00	-7.610239505767822266e+00	-2.286856472492218018e-01	1.613707542419433594e-01	0.000000000000000000e+00	0.000000000000000000e+00
